"bf","lr","best.iter","cv.r.squared"
0.5,5e-04,38855,0.337764875916821
0.5,5e-04,39924,0.323841380781018
0.5,5e-04,39998,0.399868881534529
0.5,5e-04,39820,0.362913558544883
0.5,5e-04,39974,0.370879999805767
0.5,5e-04,39999,0.300457958466502
0.5,5e-04,40000,0.385243996111152
0.5,5e-04,39987,0.325415908965433
0.6,5e-04,39999,0.397597824086888
0.6,5e-04,39927,0.354293266998227
0.6,5e-04,39810,0.320204744328157
0.6,5e-04,39788,0.356226591723135
0.6,5e-04,39989,0.34351528574835
0.6,5e-04,39996,0.399417410173931
0.6,5e-04,39869,0.393531458236254
0.6,5e-04,39665,0.296574105603534
0.6,5e-04,39998,0.385158087634951
0.6,5e-04,39975,0.319663439521737
0.7,5e-04,39999,0.371637353318907
0.7,5e-04,39582,0.322254941482757
0.7,5e-04,40000,0.354467651627021
0.7,5e-04,39997,0.369961631310176
0.7,5e-04,40000,0.364222883425232
0.7,5e-04,39967,0.359516530661653
0.7,5e-04,39990,0.387986809073862
0.7,5e-04,39925,0.351821056410748
0.7,5e-04,39968,0.321297400152773
0.7,5e-04,39996,0.388145727466624
