"","tmean_percent_normal","max_depth_m","Predicted"
"2213",1.06491562857143,37.8979591836735,1.59551135919501
"2214",1.08240201428571,37.8979591836735,1.59551135919501
"2215",1.0998884,37.8979591836735,1.59551135919501
"2216",1.11737478571429,37.8979591836735,1.59551135919501
"2217",1.13486117142857,37.8979591836735,1.61018942637807
"2218",1.15234755714286,37.8979591836735,1.72092983133111
"2219",1.16983394285714,37.8979591836735,1.84400881832989
"2220",1.18732032857143,37.8979591836735,1.84400881832989
"2221",1.20480671428571,37.8979591836735,1.94400927733938
"2222",1.2222931,37.8979591836735,1.94400927733938
"2223",1.23977948571429,37.8979591836735,1.94400927733938
"2224",1.25726587142857,37.8979591836735,1.94400927733938
"2225",1.27475225714286,37.8979591836735,1.94400927733938
"2226",1.29223864285714,37.8979591836735,1.94400927733938
"2227",1.30972502857143,37.8979591836735,1.94400927733938
"2228",1.32721141428571,37.8979591836735,1.94400927733938
"2229",1.3446978,37.8979591836735,1.94400927733938
"2230",1.36218418571429,37.8979591836735,1.94400927733938
"2231",1.37967057142857,37.8979591836735,1.94400927733938
"2232",1.39715695714286,37.8979591836735,1.94400927733938
"2233",1.41464334285714,37.8979591836735,1.99416732566339
"2234",1.43212972857143,37.8979591836735,1.96495480738514
"2235",1.44961611428571,37.8979591836735,1.93263288015366
"2236",1.4671025,37.8979591836735,1.78762673354132
"2237",1.48458888571429,37.8979591836735,1.82984451524647
"2238",1.50207527142857,37.8979591836735,1.82984451524647
"2239",1.51956165714286,37.8979591836735,1.75563392965111
"2240",1.53704804285714,37.8979591836735,1.67281340153267
"2241",1.55453442857143,37.8979591836735,1.67281340153267
"2242",1.57202081428571,37.8979591836735,1.67281340153267
"2243",1.5895072,37.8979591836735,1.67281340153267
"2244",1.60699358571429,37.8979591836735,1.67281340153267
"2245",1.62447997142857,37.8979591836735,1.67281340153267
"2246",1.64196635714286,37.8979591836735,1.67281340153267
"2247",1.65945274285714,37.8979591836735,1.67281340153267
"2248",1.67693912857143,37.8979591836735,1.67281340153267
"2249",1.69442551428571,37.8979591836735,1.67281340153267
"2250",1.7119119,37.8979591836735,1.67281340153267
"2251",0.855079,38.7183673469388,1.52809234805063
"2252",0.872565385714286,38.7183673469388,1.52809234805063
"2253",0.890051771428572,38.7183673469388,1.52809234805063
"2254",0.907538157142857,38.7183673469388,1.52809234805063
"2255",0.925024542857143,38.7183673469388,1.52809234805063
"2256",0.942510928571429,38.7183673469388,1.52809234805063
"2257",0.959997314285714,38.7183673469388,1.52809234805063
"2258",0.9774837,38.7183673469388,1.52809234805063
"2259",0.994970085714286,38.7183673469388,1.58228241942188
"2260",1.01245647142857,38.7183673469388,1.59551135919501
"2261",1.02994285714286,38.7183673469388,1.59551135919501
"2262",1.04742924285714,38.7183673469388,1.59551135919501
"2263",1.06491562857143,38.7183673469388,1.59551135919501
"2264",1.08240201428571,38.7183673469388,1.59551135919501
"2265",1.0998884,38.7183673469388,1.59551135919501
"2266",1.11737478571429,38.7183673469388,1.59551135919501
"2267",1.13486117142857,38.7183673469388,1.61018942637807
"2268",1.15234755714286,38.7183673469388,1.72092983133111
"2269",1.16983394285714,38.7183673469388,1.84400881832989
"2270",1.18732032857143,38.7183673469388,1.84400881832989
"2271",1.20480671428571,38.7183673469388,1.94400927733938
"2272",1.2222931,38.7183673469388,1.94400927733938
"2273",1.23977948571429,38.7183673469388,1.94400927733938
"2274",1.25726587142857,38.7183673469388,1.94400927733938
"2275",1.27475225714286,38.7183673469388,1.94400927733938
"2276",1.29223864285714,38.7183673469388,1.94400927733938
"2277",1.30972502857143,38.7183673469388,1.94400927733938
"2278",1.32721141428571,38.7183673469388,1.94400927733938
"2279",1.3446978,38.7183673469388,1.94400927733938
"2280",1.36218418571429,38.7183673469388,1.94400927733938
"2281",1.37967057142857,38.7183673469388,1.94400927733938
"2282",1.39715695714286,38.7183673469388,1.94400927733938
"2283",1.41464334285714,38.7183673469388,1.99416732566339
"2284",1.43212972857143,38.7183673469388,1.96495480738514
"2285",1.44961611428571,38.7183673469388,1.93263288015366
"2286",1.4671025,38.7183673469388,1.78762673354132
"2287",1.48458888571429,38.7183673469388,1.82984451524647
"2288",1.50207527142857,38.7183673469388,1.82984451524647
"2289",1.51956165714286,38.7183673469388,1.75563392965111
"2290",1.53704804285714,38.7183673469388,1.67281340153267
"2291",1.55453442857143,38.7183673469388,1.67281340153267
"2292",1.57202081428571,38.7183673469388,1.67281340153267
"2293",1.5895072,38.7183673469388,1.67281340153267
"2294",1.60699358571429,38.7183673469388,1.67281340153267
"2295",1.62447997142857,38.7183673469388,1.67281340153267
"2296",1.64196635714286,38.7183673469388,1.67281340153267
