"bf","lr","best.iter","cv.r.squared"
0.6,5e-04,27652,0.242430157525861
0.6,5e-04,24902,0.225900235908323
0.6,5e-04,30454,0.241873624962626
0.6,5e-04,16904,0.174477726983686
0.6,5e-04,25090,0.221559034127393
0.7,5e-04,25964,0.177400827533206
0.7,5e-04,22498,0.190636593304925
0.7,5e-04,22958,0.233561330626588
0.7,5e-04,27792,0.242251960093317
0.7,5e-04,39452,0.167202110245459
0.7,5e-04,24381,0.19887452447011
0.7,5e-04,24255,0.207135195571802
0.7,5e-04,19645,0.210963528606662
0.7,5e-04,17526,0.200087112061858
0.7,5e-04,21047,0.24584485081248
