"","TDN","NO3_N","Predicted"
"222",0.251285714285714,0.0342448979591837,1.33282578822073
"223",0.26134693877551,0.0342448979591837,1.33282578822073
"224",0.271408163265306,0.0342448979591837,1.31782049464744
"225",0.281469387755102,0.0342448979591837,1.31782049464744
"226",0.291530612244898,0.0342448979591837,1.31782049464744
"227",0.301591836734694,0.0342448979591837,1.31782049464744
"228",0.31165306122449,0.0342448979591837,1.31782049464744
"229",0.321714285714286,0.0342448979591837,1.31782049464744
"230",0.331775510204082,0.0342448979591837,1.31782049464744
"231",0.341836734693878,0.0342448979591837,1.31782049464744
"232",0.351897959183674,0.0342448979591837,1.31782049464744
"233",0.361959183673469,0.0342448979591837,1.31782049464744
"234",0.372020408163265,0.0342448979591837,1.31782049464744
"235",0.382081632653061,0.0342448979591837,1.31782049464744
"236",0.392142857142857,0.0342448979591837,1.31782049464744
"237",0.402204081632653,0.0342448979591837,1.31782049464744
"238",0.412265306122449,0.0342448979591837,1.31782049464744
"239",0.422326530612245,0.0342448979591837,1.31782049464744
"240",0.432387755102041,0.0342448979591837,1.31782049464744
"241",0.442448979591837,0.0342448979591837,1.31782049464744
"242",0.452510204081633,0.0342448979591837,1.31782049464744
"243",0.462571428571429,0.0342448979591837,1.31782049464744
"244",0.472632653061225,0.0342448979591837,1.31782049464744
"245",0.48269387755102,0.0342448979591837,1.31782049464744
"246",0.492755102040816,0.0342448979591837,1.31782049464744
"247",0.502816326530612,0.0342448979591837,1.31782049464744
"248",0.512877551020408,0.0342448979591837,1.31782049464744
"249",0.522938775510204,0.0342448979591837,1.31782049464744
"250",0.533,0.0342448979591837,1.31782049464744
"251",0.04,0.0423061224489796,1.61431500315476
"252",0.0500612244897959,0.0423061224489796,1.61431500315476
"253",0.0601224489795918,0.0423061224489796,1.61431500315476
"254",0.0701836734693878,0.0423061224489796,1.61431500315476
"255",0.0802448979591837,0.0423061224489796,1.61431500315476
"256",0.0903061224489796,0.0423061224489796,1.61431500315476
"257",0.100367346938776,0.0423061224489796,1.61431500315476
"258",0.110428571428571,0.0423061224489796,1.61431500315476
"259",0.120489795918367,0.0423061224489796,1.61431500315476
"260",0.130551020408163,0.0423061224489796,1.54791369927749
"261",0.140612244897959,0.0423061224489796,1.48172585250471
"262",0.150673469387755,0.0423061224489796,1.48172585250471
"263",0.160734693877551,0.0423061224489796,1.48172585250471
"264",0.170795918367347,0.0423061224489796,1.49524666532936
"265",0.180857142857143,0.0423061224489796,1.39580389866933
"266",0.190918367346939,0.0423061224489796,1.39580389866933
"267",0.200979591836735,0.0423061224489796,1.39580389866933
"268",0.211040816326531,0.0423061224489796,1.39580389866933
"269",0.221102040816327,0.0423061224489796,1.39580389866933
"270",0.231163265306122,0.0423061224489796,1.39580389866933
"271",0.241224489795918,0.0423061224489796,1.39580389866933
"272",0.251285714285714,0.0423061224489796,1.39580389866933
"273",0.26134693877551,0.0423061224489796,1.39580389866933
"274",0.271408163265306,0.0423061224489796,1.38079860509603
"275",0.281469387755102,0.0423061224489796,1.38079860509603
"276",0.291530612244898,0.0423061224489796,1.38079860509603
"277",0.301591836734694,0.0423061224489796,1.38079860509603
"278",0.31165306122449,0.0423061224489796,1.38079860509603
"279",0.321714285714286,0.0423061224489796,1.38079860509603
"280",0.331775510204082,0.0423061224489796,1.38079860509603
"281",0.341836734693878,0.0423061224489796,1.38079860509603
"282",0.351897959183674,0.0423061224489796,1.38079860509603
"283",0.361959183673469,0.0423061224489796,1.38079860509603
"284",0.372020408163265,0.0423061224489796,1.38079860509603
"285",0.382081632653061,0.0423061224489796,1.38079860509603
"286",0.392142857142857,0.0423061224489796,1.38079860509603
"287",0.402204081632653,0.0423061224489796,1.38079860509603
"288",0.412265306122449,0.0423061224489796,1.38079860509603
"289",0.422326530612245,0.0423061224489796,1.38079860509603
"290",0.432387755102041,0.0423061224489796,1.38079860509603
"291",0.442448979591837,0.0423061224489796,1.38079860509603
"292",0.452510204081633,0.0423061224489796,1.38079860509603
"293",0.462571428571429,0.0423061224489796,1.38079860509603
"294",0.472632653061225,0.0423061224489796,1.38079860509603
"295",0.48269387755102,0.0423061224489796,1.38079860509603
"296",0.492755102040816,0.0423061224489796,1.38079860509603
"297",0.502816326530612,0.0423061224489796,1.38079860509603
"298",0.512877551020408,0.0423061224489796,1.38079860509603
"299",0.522938775510204,0.0423061224489796,1.38079860509603
"300",0.533,0.0423061224489796,1.38079860509603
"301",0.04,0.0503673469387755,1.61431500315476
"302",0.0500612244897959,0.0503673469387755,1.61431500315476
"303",0.0601224489795918,0.0503673469387755,1.61431500315476
"304",0.0701836734693878,0.0503673469387755,1.61431500315476
"305",0.0802448979591837,0.0503673469387755,1.61431500315476
"306",0.0903061224489796,0.0503673469387755,1.61431500315476
"307",0.100367346938776,0.0503673469387755,1.61431500315476
"308",0.110428571428571,0.0503673469387755,1.61431500315476
"309",0.120489795918367,0.0503673469387755,1.61431500315476
"310",0.130551020408163,0.0503673469387755,1.54791369927749
"311",0.140612244897959,0.0503673469387755,1.48172585250471
"312",0.150673469387755,0.0503673469387755,1.48172585250471
"313",0.160734693877551,0.0503673469387755,1.48172585250471
"314",0.170795918367347,0.0503673469387755,1.49524666532936
"315",0.180857142857143,0.0503673469387755,1.39580389866933
"316",0.190918367346939,0.0503673469387755,1.39580389866933
"317",0.200979591836735,0.0503673469387755,1.39580389866933
"318",0.211040816326531,0.0503673469387755,1.39580389866933
"319",0.221102040816327,0.0503673469387755,1.39580389866933
"320",0.231163265306122,0.0503673469387755,1.39580389866933
"321",0.241224489795918,0.0503673469387755,1.39580389866933
"322",0.251285714285714,0.0503673469387755,1.39580389866933
"323",0.26134693877551,0.0503673469387755,1.39580389866933
"324",0.271408163265306,0.0503673469387755,1.38079860509603
"325",0.281469387755102,0.0503673469387755,1.38079860509603
"326",0.291530612244898,0.0503673469387755,1.38079860509603
"327",0.301591836734694,0.0503673469387755,1.38079860509603
"328",0.31165306122449,0.0503673469387755,1.38079860509603
"329",0.321714285714286,0.0503673469387755,1.38079860509603
"330",0.331775510204082,0.0503673469387755,1.38079860509603
"331",0.341836734693878,0.0503673469387755,1.38079860509603
"332",0.351897959183674,0.0503673469387755,1.38079860509603
"333",0.361959183673469,0.0503673469387755,1.38079860509603
"334",0.372020408163265,0.0503673469387755,1.38079860509603
"335",0.382081632653061,0.0503673469387755,1.38079860509603
"336",0.392142857142857,0.0503673469387755,1.38079860509603
"337",0.402204081632653,0.0503673469387755,1.38079860509603
"338",0.412265306122449,0.0503673469387755,1.38079860509603
"339",0.422326530612245,0.0503673469387755,1.38079860509603
"340",0.432387755102041,0.0503673469387755,1.38079860509603
"341",0.442448979591837,0.0503673469387755,1.38079860509603
"342",0.452510204081633,0.0503673469387755,1.38079860509603
"343",0.462571428571429,0.0503673469387755,1.38079860509603
"344",0.472632653061225,0.0503673469387755,1.38079860509603
"345",0.48269387755102,0.0503673469387755,1.38079860509603
"346",0.492755102040816,0.0503673469387755,1.38079860509603
"347",0.502816326530612,0.0503673469387755,1.38079860509603
"348",0.512877551020408,0.0503673469387755,1.38079860509603
"349",0.522938775510204,0.0503673469387755,1.38079860509603
"350",0.533,0.0503673469387755,1.38079860509603
"351",0.04,0.0584285714285714,1.62772594466858
"352",0.0500612244897959,0.0584285714285714,1.62772594466858
"353",0.0601224489795918,0.0584285714285714,1.62772594466858
"354",0.0701836734693878,0.0584285714285714,1.62772594466858
"355",0.0802448979591837,0.0584285714285714,1.62772594466858
"356",0.0903061224489796,0.0584285714285714,1.62772594466858
"357",0.100367346938776,0.0584285714285714,1.62772594466858
"358",0.110428571428571,0.0584285714285714,1.62772594466858
"359",0.120489795918367,0.0584285714285714,1.62772594466858
"360",0.130551020408163,0.0584285714285714,1.56132464079132
"361",0.140612244897959,0.0584285714285714,1.49513679401853
"362",0.150673469387755,0.0584285714285714,1.49513679401853
"363",0.160734693877551,0.0584285714285714,1.49513679401853
"364",0.170795918367347,0.0584285714285714,1.50865760684319
"365",0.180857142857143,0.0584285714285714,1.40921484018315
"366",0.190918367346939,0.0584285714285714,1.40921484018315
"367",0.200979591836735,0.0584285714285714,1.40921484018315
"368",0.211040816326531,0.0584285714285714,1.40921484018315
"369",0.221102040816327,0.0584285714285714,1.40921484018315
"370",0.231163265306122,0.0584285714285714,1.40921484018315
"371",0.241224489795918,0.0584285714285714,1.40921484018315
"372",0.251285714285714,0.0584285714285714,1.40921484018315
"373",0.26134693877551,0.0584285714285714,1.40921484018315
"374",0.271408163265306,0.0584285714285714,1.39420954660985
"375",0.281469387755102,0.0584285714285714,1.39420954660985
"376",0.291530612244898,0.0584285714285714,1.39420954660985
"377",0.301591836734694,0.0584285714285714,1.39420954660985
"378",0.31165306122449,0.0584285714285714,1.39420954660985
"379",0.321714285714286,0.0584285714285714,1.39420954660985
"380",0.331775510204082,0.0584285714285714,1.39420954660985
"381",0.341836734693878,0.0584285714285714,1.39420954660985
"382",0.351897959183674,0.0584285714285714,1.39420954660985
"383",0.361959183673469,0.0584285714285714,1.39420954660985
"384",0.372020408163265,0.0584285714285714,1.39420954660985
"385",0.382081632653061,0.0584285714285714,1.39420954660985
"386",0.392142857142857,0.0584285714285714,1.39420954660985
"387",0.402204081632653,0.0584285714285714,1.39420954660985
"388",0.412265306122449,0.0584285714285714,1.39420954660985
"389",0.422326530612245,0.0584285714285714,1.39420954660985
"390",0.432387755102041,0.0584285714285714,1.39420954660985
"391",0.442448979591837,0.0584285714285714,1.39420954660985
"392",0.452510204081633,0.0584285714285714,1.39420954660985
"393",0.462571428571429,0.0584285714285714,1.39420954660985
"394",0.472632653061225,0.0584285714285714,1.39420954660985
"395",0.48269387755102,0.0584285714285714,1.39420954660985
"396",0.492755102040816,0.0584285714285714,1.39420954660985
"397",0.502816326530612,0.0584285714285714,1.39420954660985
"398",0.512877551020408,0.0584285714285714,1.39420954660985
"399",0.522938775510204,0.0584285714285714,1.39420954660985
"400",0.533,0.0584285714285714,1.39420954660985
"401",0.04,0.0664897959183673,1.62772594466858
"402",0.0500612244897959,0.0664897959183673,1.62772594466858
"403",0.0601224489795918,0.0664897959183673,1.62772594466858
"404",0.0701836734693878,0.0664897959183673,1.62772594466858
"405",0.0802448979591837,0.0664897959183673,1.62772594466858
"406",0.0903061224489796,0.0664897959183673,1.62772594466858
"407",0.100367346938776,0.0664897959183673,1.62772594466858
"408",0.110428571428571,0.0664897959183673,1.62772594466858
"409",0.120489795918367,0.0664897959183673,1.62772594466858
"410",0.130551020408163,0.0664897959183673,1.56132464079132
"411",0.140612244897959,0.0664897959183673,1.49513679401853
"412",0.150673469387755,0.0664897959183673,1.49513679401853
"413",0.160734693877551,0.0664897959183673,1.49513679401853
"414",0.170795918367347,0.0664897959183673,1.50865760684319
"415",0.180857142857143,0.0664897959183673,1.40921484018315
"416",0.190918367346939,0.0664897959183673,1.40921484018315
"417",0.200979591836735,0.0664897959183673,1.40921484018315
"418",0.211040816326531,0.0664897959183673,1.40921484018315
"419",0.221102040816327,0.0664897959183673,1.40921484018315
"420",0.231163265306122,0.0664897959183673,1.40921484018315
"421",0.241224489795918,0.0664897959183673,1.40921484018315
"422",0.251285714285714,0.0664897959183673,1.40921484018315
"423",0.26134693877551,0.0664897959183673,1.40921484018315
"424",0.271408163265306,0.0664897959183673,1.39420954660985
"425",0.281469387755102,0.0664897959183673,1.39420954660985
"426",0.291530612244898,0.0664897959183673,1.39420954660985
"427",0.301591836734694,0.0664897959183673,1.39420954660985
"428",0.31165306122449,0.0664897959183673,1.39420954660985
"429",0.321714285714286,0.0664897959183673,1.39420954660985
"430",0.331775510204082,0.0664897959183673,1.39420954660985
"431",0.341836734693878,0.0664897959183673,1.39420954660985
"432",0.351897959183674,0.0664897959183673,1.39420954660985
"433",0.361959183673469,0.0664897959183673,1.39420954660985
"434",0.372020408163265,0.0664897959183673,1.39420954660985
"435",0.382081632653061,0.0664897959183673,1.39420954660985
"436",0.392142857142857,0.0664897959183673,1.39420954660985
"437",0.402204081632653,0.0664897959183673,1.39420954660985
"438",0.412265306122449,0.0664897959183673,1.39420954660985
"439",0.422326530612245,0.0664897959183673,1.39420954660985
"440",0.432387755102041,0.0664897959183673,1.39420954660985
"441",0.442448979591837,0.0664897959183673,1.39420954660985
"442",0.452510204081633,0.0664897959183673,1.39420954660985
"443",0.462571428571429,0.0664897959183673,1.39420954660985
"444",0.472632653061225,0.0664897959183673,1.39420954660985
"445",0.48269387755102,0.0664897959183673,1.39420954660985
"446",0.492755102040816,0.0664897959183673,1.39420954660985
"447",0.502816326530612,0.0664897959183673,1.39420954660985
"448",0.512877551020408,0.0664897959183673,1.39420954660985
"449",0.522938775510204,0.0664897959183673,1.39420954660985
"450",0.533,0.0664897959183673,1.39420954660985
"451",0.04,0.0745510204081633,1.62772594466858
"452",0.0500612244897959,0.0745510204081633,1.62772594466858
"453",0.0601224489795918,0.0745510204081633,1.62772594466858
"454",0.0701836734693878,0.0745510204081633,1.62772594466858
"455",0.0802448979591837,0.0745510204081633,1.62772594466858
"456",0.0903061224489796,0.0745510204081633,1.62772594466858
"457",0.100367346938776,0.0745510204081633,1.62772594466858
"458",0.110428571428571,0.0745510204081633,1.62772594466858
"459",0.120489795918367,0.0745510204081633,1.62772594466858
"460",0.130551020408163,0.0745510204081633,1.56132464079132
"461",0.140612244897959,0.0745510204081633,1.49513679401853
"462",0.150673469387755,0.0745510204081633,1.49513679401853
"463",0.160734693877551,0.0745510204081633,1.49513679401853
"464",0.170795918367347,0.0745510204081633,1.50865760684319
"465",0.180857142857143,0.0745510204081633,1.40921484018315
"466",0.190918367346939,0.0745510204081633,1.40921484018315
"467",0.200979591836735,0.0745510204081633,1.40921484018315
"468",0.211040816326531,0.0745510204081633,1.40921484018315
"469",0.221102040816327,0.0745510204081633,1.40921484018315
"470",0.231163265306122,0.0745510204081633,1.40921484018315
"471",0.241224489795918,0.0745510204081633,1.40921484018315
"472",0.251285714285714,0.0745510204081633,1.40921484018315
"473",0.26134693877551,0.0745510204081633,1.40921484018315
"474",0.271408163265306,0.0745510204081633,1.39420954660985
"475",0.281469387755102,0.0745510204081633,1.39420954660985
"476",0.291530612244898,0.0745510204081633,1.39420954660985
"477",0.301591836734694,0.0745510204081633,1.39420954660985
"478",0.31165306122449,0.0745510204081633,1.39420954660985
"479",0.321714285714286,0.0745510204081633,1.39420954660985
"480",0.331775510204082,0.0745510204081633,1.39420954660985
"481",0.341836734693878,0.0745510204081633,1.39420954660985
"482",0.351897959183674,0.0745510204081633,1.39420954660985
"483",0.361959183673469,0.0745510204081633,1.39420954660985
"484",0.372020408163265,0.0745510204081633,1.39420954660985
"485",0.382081632653061,0.0745510204081633,1.39420954660985
"486",0.392142857142857,0.0745510204081633,1.39420954660985
"487",0.402204081632653,0.0745510204081633,1.39420954660985
"488",0.412265306122449,0.0745510204081633,1.39420954660985
"489",0.422326530612245,0.0745510204081633,1.39420954660985
"490",0.432387755102041,0.0745510204081633,1.39420954660985
"491",0.442448979591837,0.0745510204081633,1.39420954660985
"492",0.452510204081633,0.0745510204081633,1.39420954660985
"493",0.462571428571429,0.0745510204081633,1.39420954660985
"494",0.472632653061225,0.0745510204081633,1.39420954660985
"495",0.48269387755102,0.0745510204081633,1.39420954660985
"496",0.492755102040816,0.0745510204081633,1.39420954660985
"497",0.502816326530612,0.0745510204081633,1.39420954660985
"498",0.512877551020408,0.0745510204081633,1.39420954660985
"499",0.522938775510204,0.0745510204081633,1.39420954660985
"500",0.533,0.0745510204081633,1.39420954660985
"501",0.04,0.0826122448979592,1.34326283672965
"502",0.0500612244897959,0.0826122448979592,1.34326283672965
"503",0.0601224489795918,0.0826122448979592,1.34326283672965
"504",0.0701836734693878,0.0826122448979592,1.34326283672965
"505",0.0802448979591837,0.0826122448979592,1.34326283672965
"506",0.0903061224489796,0.0826122448979592,1.34326283672965
"507",0.100367346938776,0.0826122448979592,1.34326283672965
"508",0.110428571428571,0.0826122448979592,1.34326283672965
