"bf","lr","best.iter","cv.r.squared"
0.6,0.01,4190,0.674579820248322
0.7,0.01,2144,0.703396033595929
0.7,0.01,3271,0.717735092665453
0.7,0.01,3197,0.727200252180284
0.7,0.01,5103,0.752486455013217
0.7,0.01,2742,0.714517658619352
0.7,0.01,1668,0.682892623558734
0.7,0.01,2766,0.716875387201327
0.7,0.01,5327,0.734060067029405
0.7,0.01,2197,0.681473671226528
0.7,0.01,1743,0.636857913939629
0.5,0.005,6938,0.615813005886521
0.5,0.005,9265,0.645241975323291
0.5,0.005,10552,0.716488473308656
0.5,0.005,15625,0.709236291837742
0.5,0.005,15473,0.699276119353602
0.5,0.005,7313,0.67518838923257
0.5,0.005,6931,0.678026615983725
0.5,0.005,12769,0.686954577054522
0.5,0.005,11993,0.71110118715674
0.5,0.005,14640,0.639025238621703
0.6,0.005,8305,0.680181550879051
0.6,0.005,5109,0.683075206335039
0.6,0.005,6098,0.6945462118836
0.6,0.005,11230,0.723450025021058
0.6,0.005,16096,0.695661519562029
0.6,0.005,15433,0.738352561811023
0.6,0.005,8247,0.716608357702719
0.6,0.005,5962,0.667330285342814
0.6,0.005,10745,0.680873049276674
0.6,0.005,5734,0.692084366168375
0.7,0.005,4539,0.73034711567157
0.7,0.005,7007,0.714117767016857
0.7,0.005,3874,0.690860784133663
0.7,0.005,5468,0.732001945219215
0.7,0.005,6819,0.730149679552248
0.7,0.005,13363,0.722358057174572
0.7,0.005,6486,0.710947809788784
0.7,0.005,3486,0.677367313676291
0.7,0.005,3775,0.677327520763421
0.7,0.005,4228,0.703888354525928
0.5,0.001,39945,0.690810937223632
0.5,0.001,39843,0.629047558085624
0.5,0.001,39958,0.686629802210339
0.5,0.001,39990,0.684354229216145
0.5,0.001,39685,0.668855061527165
0.5,0.001,39525,0.656971403119456
0.5,0.001,39952,0.695677670696216
0.5,0.001,39965,0.681395159398221
0.5,0.001,39942,0.693414775694232
0.5,0.001,39998,0.686400580779072
0.6,0.001,39963,0.716427242482876
0.6,0.001,36562,0.691547909972492
0.6,0.001,40000,0.693595640797635
0.6,0.001,39094,0.731139167738271
0.6,0.001,39798,0.6808972699273
0.6,0.001,39278,0.715325037290275
0.6,0.001,38196,0.704090596930912
0.6,0.001,39995,0.654754155811498
0.6,0.001,39735,0.682415250958445
0.6,0.001,31486,0.660727381713622
0.7,0.001,39986,0.735857726383042
0.7,0.001,30789,0.74725074035467
0.7,0.001,39677,0.729691278954145
0.7,0.001,39999,0.731937156670756
0.7,0.001,23655,0.702314757858056
0.7,0.001,39009,0.732490826392916
0.7,0.001,25309,0.712160772915846
0.7,0.001,36656,0.705562830320298
0.7,0.001,32961,0.723108377207424
0.7,0.001,18356,0.68808629707068
0.5,5e-04,39986,0.673739401256127
0.5,5e-04,39986,0.661877047550387
0.5,5e-04,40000,0.69765107091927
0.5,5e-04,39999,0.669727153945888
0.5,5e-04,39997,0.676965281794333
0.5,5e-04,34007,0.622755448471518
0.5,5e-04,39953,0.686377124351321
0.5,5e-04,39881,0.697015197971242
0.5,5e-04,39902,0.668126070569709
0.5,5e-04,39978,0.632669761372296
0.6,5e-04,40000,0.708122676140983
0.6,5e-04,39988,0.662315308021219
0.6,5e-04,39903,0.681436361745136
0.6,5e-04,39990,0.715630185877468
0.6,5e-04,39980,0.691858790087878
0.6,5e-04,39938,0.654928266375815
0.6,5e-04,39960,0.702677179202825
0.6,5e-04,39990,0.682852262147818
0.6,5e-04,34802,0.626591670109644
0.6,5e-04,39967,0.684670375230056
0.7,5e-04,39954,0.702121680944761
0.7,5e-04,39856,0.656281137788662
0.7,5e-04,40000,0.697955566029075
0.7,5e-04,39998,0.730457832111727
0.7,5e-04,39976,0.707237195555021
0.7,5e-04,39999,0.690138004861171
0.7,5e-04,39997,0.696002542115918
0.7,5e-04,39991,0.70057066995707
0.7,5e-04,39995,0.722363008248144
0.7,5e-04,39998,0.700746002289
