"","NtoP","NO3_N","Predicted"
"342",1415.40204081633,0.0280612244897959,0.252543880041659
"343",1449.11428571429,0.0280612244897959,0.252543880041659
"344",1482.82653061224,0.0280612244897959,0.252543880041659
"345",1516.5387755102,0.0280612244897959,0.252543880041659
"346",1550.25102040816,0.0280612244897959,0.252543880041659
"347",1583.96326530612,0.0280612244897959,0.252543880041659
"348",1617.67551020408,0.0280612244897959,0.252543880041659
"349",1651.38775510204,0.0280612244897959,0.252543880041659
"350",1685.1,0.0280612244897959,0.252543880041659
"351",33.2,0.0325714285714286,-0.482761262831975
"352",66.9122448979592,0.0325714285714286,-0.482761262831975
"353",100.624489795918,0.0325714285714286,0.223678661587842
"354",134.336734693878,0.0325714285714286,0.361535031020069
"355",168.048979591837,0.0325714285714286,0.213989948364338
"356",201.761224489796,0.0325714285714286,0.0319193449996253
"357",235.473469387755,0.0325714285714286,-0.0671572249426493
"358",269.185714285714,0.0325714285714286,0.285279763272369
"359",302.897959183673,0.0325714285714286,0.208017601598857
"360",336.610204081633,0.0325714285714286,0.209024120681172
"361",370.322448979592,0.0325714285714286,0.212987135715522
"362",404.034693877551,0.0325714285714286,0.412333428477252
"363",437.74693877551,0.0325714285714286,0.430658460667707
"364",471.459183673469,0.0325714285714286,0.440656157617625
"365",505.171428571429,0.0325714285714286,0.315019607494544
"366",538.883673469388,0.0325714285714286,0.272667177089877
"367",572.595918367347,0.0325714285714286,0.268128513995406
"368",606.308163265306,0.0325714285714286,0.268128513995406
"369",640.020408163265,0.0325714285714286,0.268128513995406
"370",673.732653061224,0.0325714285714286,0.268128513995406
"371",707.444897959184,0.0325714285714286,0.268128513995406
"372",741.157142857143,0.0325714285714286,0.268128513995406
"373",774.869387755102,0.0325714285714286,0.268128513995406
"374",808.581632653061,0.0325714285714286,0.268128513995406
"375",842.29387755102,0.0325714285714286,0.268128513995406
"376",876.00612244898,0.0325714285714286,0.268128513995406
"377",909.718367346939,0.0325714285714286,0.268128513995406
"378",943.430612244898,0.0325714285714286,0.268128513995406
"379",977.142857142857,0.0325714285714286,0.268128513995406
"380",1010.85510204082,0.0325714285714286,0.268128513995406
"381",1044.56734693878,0.0325714285714286,0.268128513995406
"382",1078.27959183673,0.0325714285714286,0.268128513995406
"383",1111.99183673469,0.0325714285714286,0.268128513995406
"384",1145.70408163265,0.0325714285714286,0.268128513995406
"385",1179.41632653061,0.0325714285714286,0.268128513995406
"386",1213.12857142857,0.0325714285714286,0.268128513995406
"387",1246.84081632653,0.0325714285714286,0.268128513995406
"388",1280.55306122449,0.0325714285714286,0.268128513995406
"389",1314.26530612245,0.0325714285714286,0.268128513995406
"390",1347.97755102041,0.0325714285714286,0.268128513995406
"391",1381.68979591837,0.0325714285714286,0.268128513995406
"392",1415.40204081633,0.0325714285714286,0.268128513995406
"393",1449.11428571429,0.0325714285714286,0.268128513995406
"394",1482.82653061224,0.0325714285714286,0.268128513995406
"395",1516.5387755102,0.0325714285714286,0.268128513995406
"396",1550.25102040816,0.0325714285714286,0.268128513995406
"397",1583.96326530612,0.0325714285714286,0.268128513995406
"398",1617.67551020408,0.0325714285714286,0.268128513995406
"399",1651.38775510204,0.0325714285714286,0.268128513995406
"400",1685.1,0.0325714285714286,0.268128513995406
"401",33.2,0.0370816326530612,-0.022952774569827
"402",66.9122448979592,0.0370816326530612,-0.022952774569827
"403",100.624489795918,0.0370816326530612,0.775165748681984
"404",134.336734693878,0.0370816326530612,0.926880188317735
"405",168.048979591837,0.0370816326530612,0.789210850399304
"406",201.761224489796,0.0370816326530612,0.605241501510362
"407",235.473469387755,0.0370816326530612,0.506164931568087
"408",269.185714285714,0.0370816326530612,0.859353413287723
"409",302.897959183673,0.0370816326530612,0.78209125161421
"410",336.610204081633,0.0370816326530612,0.783097770696525
"411",370.322448979592,0.0370816326530612,0.787060785730875
"412",404.034693877551,0.0370816326530612,0.986654360183536
"413",437.74693877551,0.0370816326530612,1.00531431063379
"414",471.459183673469,0.0370816326530612,1.01531200758371
"415",505.171428571429,0.0370816326530612,0.889675457460627
"416",538.883673469388,0.0370816326530612,0.847323027055961
"417",572.595918367347,0.0370816326530612,0.842784363961489
"418",606.308163265306,0.0370816326530612,0.842784363961489
"419",640.020408163265,0.0370816326530612,0.842784363961489
"420",673.732653061224,0.0370816326530612,0.842784363961489
"421",707.444897959184,0.0370816326530612,0.842784363961489
"422",741.157142857143,0.0370816326530612,0.842784363961489
"423",774.869387755102,0.0370816326530612,0.842784363961489
"424",808.581632653061,0.0370816326530612,0.842784363961489
"425",842.29387755102,0.0370816326530612,0.842784363961489
"426",876.00612244898,0.0370816326530612,0.842784363961489
"427",909.718367346939,0.0370816326530612,0.842784363961489
"428",943.430612244898,0.0370816326530612,0.842784363961489
"429",977.142857142857,0.0370816326530612,0.842784363961489
"430",1010.85510204082,0.0370816326530612,0.842784363961489
"431",1044.56734693878,0.0370816326530612,0.842784363961489
"432",1078.27959183673,0.0370816326530612,0.842784363961489
"433",1111.99183673469,0.0370816326530612,0.842784363961489
"434",1145.70408163265,0.0370816326530612,0.842784363961489
"435",1179.41632653061,0.0370816326530612,0.842784363961489
"436",1213.12857142857,0.0370816326530612,0.842784363961489
"437",1246.84081632653,0.0370816326530612,0.842784363961489
"438",1280.55306122449,0.0370816326530612,0.842784363961489
"439",1314.26530612245,0.0370816326530612,0.842784363961489
"440",1347.97755102041,0.0370816326530612,0.842784363961489
"441",1381.68979591837,0.0370816326530612,0.842784363961489
"442",1415.40204081633,0.0370816326530612,0.842784363961489
"443",1449.11428571429,0.0370816326530612,0.842784363961489
"444",1482.82653061224,0.0370816326530612,0.842784363961489
"445",1516.5387755102,0.0370816326530612,0.842784363961489
"446",1550.25102040816,0.0370816326530612,0.842784363961489
"447",1583.96326530612,0.0370816326530612,0.842784363961489
"448",1617.67551020408,0.0370816326530612,0.842784363961489
"449",1651.38775510204,0.0370816326530612,0.842784363961489
"450",1685.1,0.0370816326530612,0.842784363961489
"451",33.2,0.0415918367346939,0.105898653413174
"452",66.9122448979592,0.0415918367346939,0.105898653413174
"453",100.624489795918,0.0415918367346939,0.919415980046559
"454",134.336734693878,0.0415918367346939,1.07288448919481
"455",168.048979591837,0.0415918367346939,0.935603031160155
"456",201.761224489796,0.0415918367346939,0.750976200017383
"457",235.473469387755,0.0415918367346939,0.651464791708116
"458",269.185714285714,0.0415918367346939,1.00440197129965
"459",302.897959183673,0.0415918367346939,0.926375811542375
"460",336.610204081633,0.0415918367346939,0.926606325520741
"461",370.322448979592,0.0415918367346939,0.930569340555093
"462",404.034693877551,0.0415918367346939,1.12874196008724
"463",437.74693877551,0.0415918367346939,1.14740191053749
"464",471.459183673469,0.0415918367346939,1.1573996074874
"465",505.171428571429,0.0415918367346939,1.03176305736432
"466",538.883673469388,0.0415918367346939,0.989410626959652
"467",572.595918367347,0.0415918367346939,0.984871963865178
"468",606.308163265306,0.0415918367346939,0.984871963865178
"469",640.020408163265,0.0415918367346939,0.984871963865178
"470",673.732653061224,0.0415918367346939,0.984871963865178
"471",707.444897959184,0.0415918367346939,0.984871963865178
"472",741.157142857143,0.0415918367346939,0.984871963865178
"473",774.869387755102,0.0415918367346939,0.984871963865178
"474",808.581632653061,0.0415918367346939,0.984871963865178
"475",842.29387755102,0.0415918367346939,0.984871963865178
"476",876.00612244898,0.0415918367346939,0.984871963865178
"477",909.718367346939,0.0415918367346939,0.984871963865178
"478",943.430612244898,0.0415918367346939,0.984871963865178
"479",977.142857142857,0.0415918367346939,0.984871963865178
"480",1010.85510204082,0.0415918367346939,0.984871963865178
"481",1044.56734693878,0.0415918367346939,0.984871963865178
"482",1078.27959183673,0.0415918367346939,0.984871963865178
"483",1111.99183673469,0.0415918367346939,0.984871963865178
"484",1145.70408163265,0.0415918367346939,0.984871963865178
"485",1179.41632653061,0.0415918367346939,0.984871963865178
"486",1213.12857142857,0.0415918367346939,0.984871963865178
"487",1246.84081632653,0.0415918367346939,0.984871963865178
"488",1280.55306122449,0.0415918367346939,0.984871963865178
"489",1314.26530612245,0.0415918367346939,0.984871963865178
"490",1347.97755102041,0.0415918367346939,0.984871963865178
"491",1381.68979591837,0.0415918367346939,0.984871963865178
"492",1415.40204081633,0.0415918367346939,0.984871963865178
"493",1449.11428571429,0.0415918367346939,0.984871963865178
"494",1482.82653061224,0.0415918367346939,0.984871963865178
"495",1516.5387755102,0.0415918367346939,0.984871963865178
"496",1550.25102040816,0.0415918367346939,0.984871963865178
"497",1583.96326530612,0.0415918367346939,0.984871963865178
"498",1617.67551020408,0.0415918367346939,0.984871963865178
"499",1651.38775510204,0.0415918367346939,0.984871963865178
"500",1685.1,0.0415918367346939,0.984871963865178
"501",33.2,0.0461020408163265,0.111489066475882
"502",66.9122448979592,0.0461020408163265,0.111489066475882
"503",100.624489795918,0.0461020408163265,0.927571893844985
"504",134.336734693878,0.0461020408163265,1.08086132994153
"505",168.048979591837,0.0461020408163265,0.943808508977477
"506",201.761224489796,0.0461020408163265,0.759181677834708
"507",235.473469387755,0.0461020408163265,0.659670269525439
"508",269.185714285714,0.0461020408163265,1.0122068528995
"509",302.897959183673,0.0461020408163265,0.934180693142219
"510",336.610204081633,0.0461020408163265,0.934411207120585
"511",370.322448979592,0.0461020408163265,0.938374222154937
"512",404.034693877551,0.0461020408163265,1.13654684168709
"513",437.74693877551,0.0461020408163265,1.15520679213733
"514",471.459183673469,0.0461020408163265,1.16520448908725
"515",505.171428571429,0.0461020408163265,1.03956793896417
"516",538.883673469388,0.0461020408163265,0.9972155085595
"517",572.595918367347,0.0461020408163265,0.992676845465031
"518",606.308163265306,0.0461020408163265,0.992676845465031
"519",640.020408163265,0.0461020408163265,0.992676845465031
"520",673.732653061224,0.0461020408163265,0.992676845465031
