"","TDP_P","tmean_month","Predicted"
"179",6.99714285714286,7.74474324489796,2.23296083624159
"180",7.23632653061224,7.74474324489796,2.23296083624159
"181",7.47551020408163,7.74474324489796,2.23296083624159
"182",7.71469387755102,7.74474324489796,2.23296083624159
"183",7.95387755102041,7.74474324489796,2.23296083624159
"184",8.1930612244898,7.74474324489796,2.23296083624159
"185",8.43224489795918,7.74474324489796,2.23296083624159
"186",8.67142857142857,7.74474324489796,2.23296083624159
"187",8.91061224489796,7.74474324489796,2.23296083624159
"188",9.14979591836735,7.74474324489796,2.23296083624159
"189",9.38897959183674,7.74474324489796,2.23296083624159
"190",9.62816326530612,7.74474324489796,2.23296083624159
"191",9.86734693877551,7.74474324489796,2.23296083624159
"192",10.1065306122449,7.74474324489796,2.23296083624159
"193",10.3457142857143,7.74474324489796,2.23296083624159
"194",10.5848979591837,7.74474324489796,2.23296083624159
"195",10.8240816326531,7.74474324489796,2.23296083624159
"196",11.0632653061224,7.74474324489796,2.23296083624159
"197",11.3024489795918,7.74474324489796,2.23296083624159
"198",11.5416326530612,7.74474324489796,2.23296083624159
"199",11.7808163265306,7.74474324489796,2.23296083624159
"200",12.02,7.74474324489796,2.23296083624159
"201",0.3,7.83221332653061,1.76949010237615
"202",0.539183673469388,7.83221332653061,1.76949010237615
"203",0.778367346938776,7.83221332653061,1.65993005130733
"204",1.01755102040816,7.83221332653061,1.78179547627208
"205",1.25673469387755,7.83221332653061,1.88864176766441
"206",1.49591836734694,7.83221332653061,1.88395528993158
"207",1.73510204081633,7.83221332653061,1.78786360616788
"208",1.97428571428571,7.83221332653061,1.56164256847742
"209",2.2134693877551,7.83221332653061,1.65567839207634
"210",2.45265306122449,7.83221332653061,1.80277599494573
"211",2.69183673469388,7.83221332653061,1.81359157195313
"212",2.93102040816327,7.83221332653061,1.80674958164384
"213",3.17020408163265,7.83221332653061,1.8234749691039
"214",3.40938775510204,7.83221332653061,1.87202858576868
"215",3.64857142857143,7.83221332653061,1.89050803509649
"216",3.88775510204082,7.83221332653061,2.2827178545841
"217",4.1269387755102,7.83221332653061,2.26794356754104
"218",4.36612244897959,7.83221332653061,2.23603624399697
"219",4.60530612244898,7.83221332653061,2.23296083624159
"220",4.84448979591837,7.83221332653061,2.23296083624159
"221",5.08367346938775,7.83221332653061,2.23296083624159
"222",5.32285714285714,7.83221332653061,2.23296083624159
"223",5.56204081632653,7.83221332653061,2.23296083624159
"224",5.80122448979592,7.83221332653061,2.23296083624159
"225",6.04040816326531,7.83221332653061,2.23296083624159
"226",6.27959183673469,7.83221332653061,2.23296083624159
"227",6.51877551020408,7.83221332653061,2.23296083624159
"228",6.75795918367347,7.83221332653061,2.23296083624159
"229",6.99714285714286,7.83221332653061,2.23296083624159
"230",7.23632653061224,7.83221332653061,2.23296083624159
"231",7.47551020408163,7.83221332653061,2.23296083624159
"232",7.71469387755102,7.83221332653061,2.23296083624159
"233",7.95387755102041,7.83221332653061,2.23296083624159
"234",8.1930612244898,7.83221332653061,2.23296083624159
"235",8.43224489795918,7.83221332653061,2.23296083624159
"236",8.67142857142857,7.83221332653061,2.23296083624159
"237",8.91061224489796,7.83221332653061,2.23296083624159
"238",9.14979591836735,7.83221332653061,2.23296083624159
"239",9.38897959183674,7.83221332653061,2.23296083624159
"240",9.62816326530612,7.83221332653061,2.23296083624159
"241",9.86734693877551,7.83221332653061,2.23296083624159
"242",10.1065306122449,7.83221332653061,2.23296083624159
"243",10.3457142857143,7.83221332653061,2.23296083624159
"244",10.5848979591837,7.83221332653061,2.23296083624159
"245",10.8240816326531,7.83221332653061,2.23296083624159
"246",11.0632653061224,7.83221332653061,2.23296083624159
"247",11.3024489795918,7.83221332653061,2.23296083624159
"248",11.5416326530612,7.83221332653061,2.23296083624159
"249",11.7808163265306,7.83221332653061,2.23296083624159
"250",12.02,7.83221332653061,2.23296083624159
"251",0.3,7.91968340816326,1.76949010237615
"252",0.539183673469388,7.91968340816326,1.76949010237615
"253",0.778367346938776,7.91968340816326,1.65993005130733
"254",1.01755102040816,7.91968340816326,1.78179547627208
"255",1.25673469387755,7.91968340816326,1.88864176766441
"256",1.49591836734694,7.91968340816326,1.88395528993158
"257",1.73510204081633,7.91968340816326,1.78786360616788
"258",1.97428571428571,7.91968340816326,1.56164256847742
"259",2.2134693877551,7.91968340816326,1.65567839207634
"260",2.45265306122449,7.91968340816326,1.80277599494573
"261",2.69183673469388,7.91968340816326,1.81359157195313
"262",2.93102040816327,7.91968340816326,1.80674958164384
"263",3.17020408163265,7.91968340816326,1.8234749691039
"264",3.40938775510204,7.91968340816326,1.87202858576868
"265",3.64857142857143,7.91968340816326,1.89050803509649
"266",3.88775510204082,7.91968340816326,2.2827178545841
"267",4.1269387755102,7.91968340816326,2.26794356754104
"268",4.36612244897959,7.91968340816326,2.23603624399697
"269",4.60530612244898,7.91968340816326,2.23296083624159
"270",4.84448979591837,7.91968340816326,2.23296083624159
"271",5.08367346938775,7.91968340816326,2.23296083624159
"272",5.32285714285714,7.91968340816326,2.23296083624159
"273",5.56204081632653,7.91968340816326,2.23296083624159
"274",5.80122448979592,7.91968340816326,2.23296083624159
"275",6.04040816326531,7.91968340816326,2.23296083624159
"276",6.27959183673469,7.91968340816326,2.23296083624159
"277",6.51877551020408,7.91968340816326,2.23296083624159
"278",6.75795918367347,7.91968340816326,2.23296083624159
"279",6.99714285714286,7.91968340816326,2.23296083624159
"280",7.23632653061224,7.91968340816326,2.23296083624159
"281",7.47551020408163,7.91968340816326,2.23296083624159
"282",7.71469387755102,7.91968340816326,2.23296083624159
"283",7.95387755102041,7.91968340816326,2.23296083624159
"284",8.1930612244898,7.91968340816326,2.23296083624159
"285",8.43224489795918,7.91968340816326,2.23296083624159
"286",8.67142857142857,7.91968340816326,2.23296083624159
"287",8.91061224489796,7.91968340816326,2.23296083624159
"288",9.14979591836735,7.91968340816326,2.23296083624159
"289",9.38897959183674,7.91968340816326,2.23296083624159
"290",9.62816326530612,7.91968340816326,2.23296083624159
"291",9.86734693877551,7.91968340816326,2.23296083624159
"292",10.1065306122449,7.91968340816326,2.23296083624159
"293",10.3457142857143,7.91968340816326,2.23296083624159
"294",10.5848979591837,7.91968340816326,2.23296083624159
"295",10.8240816326531,7.91968340816326,2.23296083624159
"296",11.0632653061224,7.91968340816326,2.23296083624159
"297",11.3024489795918,7.91968340816326,2.23296083624159
"298",11.5416326530612,7.91968340816326,2.23296083624159
"299",11.7808163265306,7.91968340816326,2.23296083624159
"300",12.02,7.91968340816326,2.23296083624159
"301",0.3,8.00715348979592,1.76949010237615
"302",0.539183673469388,8.00715348979592,1.76949010237615
"303",0.778367346938776,8.00715348979592,1.65993005130733
"304",1.01755102040816,8.00715348979592,1.78179547627208
"305",1.25673469387755,8.00715348979592,1.88864176766441
"306",1.49591836734694,8.00715348979592,1.88395528993158
"307",1.73510204081633,8.00715348979592,1.78786360616788
"308",1.97428571428571,8.00715348979592,1.56164256847742
"309",2.2134693877551,8.00715348979592,1.65567839207634
"310",2.45265306122449,8.00715348979592,1.80277599494573
"311",2.69183673469388,8.00715348979592,1.81359157195313
"312",2.93102040816327,8.00715348979592,1.80674958164384
"313",3.17020408163265,8.00715348979592,1.8234749691039
"314",3.40938775510204,8.00715348979592,1.87202858576868
"315",3.64857142857143,8.00715348979592,1.89050803509649
"316",3.88775510204082,8.00715348979592,2.2827178545841
"317",4.1269387755102,8.00715348979592,2.26794356754104
"318",4.36612244897959,8.00715348979592,2.23603624399697
"319",4.60530612244898,8.00715348979592,2.23296083624159
"320",4.84448979591837,8.00715348979592,2.23296083624159
"321",5.08367346938775,8.00715348979592,2.23296083624159
"322",5.32285714285714,8.00715348979592,2.23296083624159
"323",5.56204081632653,8.00715348979592,2.23296083624159
"324",5.80122448979592,8.00715348979592,2.23296083624159
"325",6.04040816326531,8.00715348979592,2.23296083624159
"326",6.27959183673469,8.00715348979592,2.23296083624159
"327",6.51877551020408,8.00715348979592,2.23296083624159
"328",6.75795918367347,8.00715348979592,2.23296083624159
"329",6.99714285714286,8.00715348979592,2.23296083624159
"330",7.23632653061224,8.00715348979592,2.23296083624159
"331",7.47551020408163,8.00715348979592,2.23296083624159
"332",7.71469387755102,8.00715348979592,2.23296083624159
"333",7.95387755102041,8.00715348979592,2.23296083624159
"334",8.1930612244898,8.00715348979592,2.23296083624159
"335",8.43224489795918,8.00715348979592,2.23296083624159
"336",8.67142857142857,8.00715348979592,2.23296083624159
"337",8.91061224489796,8.00715348979592,2.23296083624159
"338",9.14979591836735,8.00715348979592,2.23296083624159
"339",9.38897959183674,8.00715348979592,2.23296083624159
"340",9.62816326530612,8.00715348979592,2.23296083624159
"341",9.86734693877551,8.00715348979592,2.23296083624159
"342",10.1065306122449,8.00715348979592,2.23296083624159
"343",10.3457142857143,8.00715348979592,2.23296083624159
"344",10.5848979591837,8.00715348979592,2.23296083624159
"345",10.8240816326531,8.00715348979592,2.23296083624159
"346",11.0632653061224,8.00715348979592,2.23296083624159
"347",11.3024489795918,8.00715348979592,2.23296083624159
"348",11.5416326530612,8.00715348979592,2.23296083624159
"349",11.7808163265306,8.00715348979592,2.23296083624159
"350",12.02,8.00715348979592,2.23296083624159
"351",0.3,8.09462357142857,1.76949010237615
"352",0.539183673469388,8.09462357142857,1.76949010237615
"353",0.778367346938776,8.09462357142857,1.65993005130733
"354",1.01755102040816,8.09462357142857,1.78179547627208
"355",1.25673469387755,8.09462357142857,1.88864176766441
"356",1.49591836734694,8.09462357142857,1.88395528993158
"357",1.73510204081633,8.09462357142857,1.78786360616788
"358",1.97428571428571,8.09462357142857,1.56164256847742
"359",2.2134693877551,8.09462357142857,1.65567839207634
"360",2.45265306122449,8.09462357142857,1.80277599494573
"361",2.69183673469388,8.09462357142857,1.81359157195313
"362",2.93102040816327,8.09462357142857,1.80674958164384
"363",3.17020408163265,8.09462357142857,1.8234749691039
"364",3.40938775510204,8.09462357142857,1.87202858576868
"365",3.64857142857143,8.09462357142857,1.89050803509649
"366",3.88775510204082,8.09462357142857,2.2827178545841
"367",4.1269387755102,8.09462357142857,2.26794356754104
"368",4.36612244897959,8.09462357142857,2.23603624399697
"369",4.60530612244898,8.09462357142857,2.23296083624159
"370",4.84448979591837,8.09462357142857,2.23296083624159
"371",5.08367346938775,8.09462357142857,2.23296083624159
"372",5.32285714285714,8.09462357142857,2.23296083624159
"373",5.56204081632653,8.09462357142857,2.23296083624159
"374",5.80122448979592,8.09462357142857,2.23296083624159
"375",6.04040816326531,8.09462357142857,2.23296083624159
"376",6.27959183673469,8.09462357142857,2.23296083624159
"377",6.51877551020408,8.09462357142857,2.23296083624159
"378",6.75795918367347,8.09462357142857,2.23296083624159
"379",6.99714285714286,8.09462357142857,2.23296083624159
"380",7.23632653061224,8.09462357142857,2.23296083624159
"381",7.47551020408163,8.09462357142857,2.23296083624159
"382",7.71469387755102,8.09462357142857,2.23296083624159
"383",7.95387755102041,8.09462357142857,2.23296083624159
"384",8.1930612244898,8.09462357142857,2.23296083624159
"385",8.43224489795918,8.09462357142857,2.23296083624159
"386",8.67142857142857,8.09462357142857,2.23296083624159
"387",8.91061224489796,8.09462357142857,2.23296083624159
"388",9.14979591836735,8.09462357142857,2.23296083624159
"389",9.38897959183674,8.09462357142857,2.23296083624159
"390",9.62816326530612,8.09462357142857,2.23296083624159
"391",9.86734693877551,8.09462357142857,2.23296083624159
"392",10.1065306122449,8.09462357142857,2.23296083624159
"393",10.3457142857143,8.09462357142857,2.23296083624159
"394",10.5848979591837,8.09462357142857,2.23296083624159
"395",10.8240816326531,8.09462357142857,2.23296083624159
"396",11.0632653061224,8.09462357142857,2.23296083624159
"397",11.3024489795918,8.09462357142857,2.23296083624159
"398",11.5416326530612,8.09462357142857,2.23296083624159
"399",11.7808163265306,8.09462357142857,2.23296083624159
"400",12.02,8.09462357142857,2.23296083624159
"401",0.3,8.18209365306122,1.76949010237615
"402",0.539183673469388,8.18209365306122,1.76949010237615
"403",0.778367346938776,8.18209365306122,1.65993005130733
"404",1.01755102040816,8.18209365306122,1.78179547627208
"405",1.25673469387755,8.18209365306122,1.88864176766441
"406",1.49591836734694,8.18209365306122,1.88395528993158
"407",1.73510204081633,8.18209365306122,1.78786360616788
"408",1.97428571428571,8.18209365306122,1.56164256847742
"409",2.2134693877551,8.18209365306122,1.65567839207634
"410",2.45265306122449,8.18209365306122,1.80277599494573
"411",2.69183673469388,8.18209365306122,1.81359157195313
"412",2.93102040816327,8.18209365306122,1.80674958164384
"413",3.17020408163265,8.18209365306122,1.8234749691039
"414",3.40938775510204,8.18209365306122,1.87202858576868
"415",3.64857142857143,8.18209365306122,1.89050803509649
"416",3.88775510204082,8.18209365306122,2.2827178545841
"417",4.1269387755102,8.18209365306122,2.26794356754104
"418",4.36612244897959,8.18209365306122,2.23603624399697
"419",4.60530612244898,8.18209365306122,2.23296083624159
"420",4.84448979591837,8.18209365306122,2.23296083624159
"421",5.08367346938775,8.18209365306122,2.23296083624159
"422",5.32285714285714,8.18209365306122,2.23296083624159
"423",5.56204081632653,8.18209365306122,2.23296083624159
"424",5.80122448979592,8.18209365306122,2.23296083624159
"425",6.04040816326531,8.18209365306122,2.23296083624159
"426",6.27959183673469,8.18209365306122,2.23296083624159
"427",6.51877551020408,8.18209365306122,2.23296083624159
"428",6.75795918367347,8.18209365306122,2.23296083624159
"429",6.99714285714286,8.18209365306122,2.23296083624159
"430",7.23632653061224,8.18209365306122,2.23296083624159
"431",7.47551020408163,8.18209365306122,2.23296083624159
"432",7.71469387755102,8.18209365306122,2.23296083624159
"433",7.95387755102041,8.18209365306122,2.23296083624159
"434",8.1930612244898,8.18209365306122,2.23296083624159
"435",8.43224489795918,8.18209365306122,2.23296083624159
"436",8.67142857142857,8.18209365306122,2.23296083624159
"437",8.91061224489796,8.18209365306122,2.23296083624159
"438",9.14979591836735,8.18209365306122,2.23296083624159
"439",9.38897959183674,8.18209365306122,2.23296083624159
"440",9.62816326530612,8.18209365306122,2.23296083624159
"441",9.86734693877551,8.18209365306122,2.23296083624159
"442",10.1065306122449,8.18209365306122,2.23296083624159
"443",10.3457142857143,8.18209365306122,2.23296083624159
"444",10.5848979591837,8.18209365306122,2.23296083624159
"445",10.8240816326531,8.18209365306122,2.23296083624159
"446",11.0632653061224,8.18209365306122,2.23296083624159
"447",11.3024489795918,8.18209365306122,2.23296083624159
"448",11.5416326530612,8.18209365306122,2.23296083624159
"449",11.7808163265306,8.18209365306122,2.23296083624159
"450",12.02,8.18209365306122,2.23296083624159
"451",0.3,8.26956373469388,1.76949010237615
"452",0.539183673469388,8.26956373469388,1.76949010237615
"453",0.778367346938776,8.26956373469388,1.65993005130733
"454",1.01755102040816,8.26956373469388,1.78179547627208
"455",1.25673469387755,8.26956373469388,1.88864176766441
"456",1.49591836734694,8.26956373469388,1.88395528993158
"457",1.73510204081633,8.26956373469388,1.78786360616788
"458",1.97428571428571,8.26956373469388,1.56164256847742
"459",2.2134693877551,8.26956373469388,1.65567839207634
"460",2.45265306122449,8.26956373469388,1.80277599494573
"461",2.69183673469388,8.26956373469388,1.81359157195313
"462",2.93102040816327,8.26956373469388,1.80674958164384
"463",3.17020408163265,8.26956373469388,1.8234749691039
"464",3.40938775510204,8.26956373469388,1.87202858576868
"465",3.64857142857143,8.26956373469388,1.89050803509649
"466",3.88775510204082,8.26956373469388,2.2827178545841
"467",4.1269387755102,8.26956373469388,2.26794356754104
"468",4.36612244897959,8.26956373469388,2.23603624399697
"469",4.60530612244898,8.26956373469388,2.23296083624159
"470",4.84448979591837,8.26956373469388,2.23296083624159
"471",5.08367346938775,8.26956373469388,2.23296083624159
"472",5.32285714285714,8.26956373469388,2.23296083624159
"473",5.56204081632653,8.26956373469388,2.23296083624159
"474",5.80122448979592,8.26956373469388,2.23296083624159
"475",6.04040816326531,8.26956373469388,2.23296083624159
"476",6.27959183673469,8.26956373469388,2.23296083624159
"477",6.51877551020408,8.26956373469388,2.23296083624159
"478",6.75795918367347,8.26956373469388,2.23296083624159
"479",6.99714285714286,8.26956373469388,2.23296083624159
"480",7.23632653061224,8.26956373469388,2.23296083624159
"481",7.47551020408163,8.26956373469388,2.23296083624159
"482",7.71469387755102,8.26956373469388,2.23296083624159
"483",7.95387755102041,8.26956373469388,2.23296083624159
"484",8.1930612244898,8.26956373469388,2.23296083624159
"485",8.43224489795918,8.26956373469388,2.23296083624159
"486",8.67142857142857,8.26956373469388,2.23296083624159
"487",8.91061224489796,8.26956373469388,2.23296083624159
"488",9.14979591836735,8.26956373469388,2.23296083624159
"489",9.38897959183674,8.26956373469388,2.23296083624159
"490",9.62816326530612,8.26956373469388,2.23296083624159
"491",9.86734693877551,8.26956373469388,2.23296083624159
"492",10.1065306122449,8.26956373469388,2.23296083624159
"493",10.3457142857143,8.26956373469388,2.23296083624159
"494",10.5848979591837,8.26956373469388,2.23296083624159
"495",10.8240816326531,8.26956373469388,2.23296083624159
"496",11.0632653061224,8.26956373469388,2.23296083624159
"497",11.3024489795918,8.26956373469388,2.23296083624159
"498",11.5416326530612,8.26956373469388,2.23296083624159
"499",11.7808163265306,8.26956373469388,2.23296083624159
"500",12.02,8.26956373469388,2.23296083624159
"501",0.3,8.35703381632653,1.76949010237615
"502",0.539183673469388,8.35703381632653,1.76949010237615
"503",0.778367346938776,8.35703381632653,1.65993005130733
"504",1.01755102040816,8.35703381632653,1.78179547627208
"505",1.25673469387755,8.35703381632653,1.88864176766441
"506",1.49591836734694,8.35703381632653,1.88395528993158
"507",1.73510204081633,8.35703381632653,1.78786360616788
"508",1.97428571428571,8.35703381632653,1.56164256847742
"509",2.2134693877551,8.35703381632653,1.65567839207634
"510",2.45265306122449,8.35703381632653,1.80277599494573
"511",2.69183673469388,8.35703381632653,1.81359157195313
"512",2.93102040816327,8.35703381632653,1.80674958164384
"513",3.17020408163265,8.35703381632653,1.8234749691039
"514",3.40938775510204,8.35703381632653,1.87202858576868
"515",3.64857142857143,8.35703381632653,1.89050803509649
"516",3.88775510204082,8.35703381632653,2.2827178545841
"517",4.1269387755102,8.35703381632653,2.26794356754104
"518",4.36612244897959,8.35703381632653,2.23603624399697
"519",4.60530612244898,8.35703381632653,2.23296083624159
"520",4.84448979591837,8.35703381632653,2.23296083624159
"521",5.08367346938775,8.35703381632653,2.23296083624159
"522",5.32285714285714,8.35703381632653,2.23296083624159
"523",5.56204081632653,8.35703381632653,2.23296083624159
"524",5.80122448979592,8.35703381632653,2.23296083624159
"525",6.04040816326531,8.35703381632653,2.23296083624159
