"","site_type_num","NtoP","Predicted"
"145",0.897959183673469,100.624489795918,1.55646105277005
"146",0.918367346938775,100.624489795918,1.55646105277005
"147",0.938775510204082,100.624489795918,1.55646105277005
"148",0.959183673469388,100.624489795918,1.55646105277005
"149",0.979591836734694,100.624489795918,1.55646105277005
"150",1,100.624489795918,1.55646105277005
"151",0,134.336734693878,1.78009452561755
"152",0.0204081632653061,134.336734693878,1.78009452561755
"153",0.0408163265306122,134.336734693878,1.78009452561755
"154",0.0612244897959184,134.336734693878,1.78009452561755
"155",0.0816326530612245,134.336734693878,1.78009452561755
"156",0.102040816326531,134.336734693878,1.78009452561755
"157",0.122448979591837,134.336734693878,1.78009452561755
"158",0.142857142857143,134.336734693878,1.78009452561755
"159",0.163265306122449,134.336734693878,1.78009452561755
"160",0.183673469387755,134.336734693878,1.78009452561755
"161",0.204081632653061,134.336734693878,1.78009452561755
"162",0.224489795918367,134.336734693878,1.78009452561755
"163",0.244897959183673,134.336734693878,1.78009452561755
"164",0.26530612244898,134.336734693878,1.78009452561755
"165",0.285714285714286,134.336734693878,1.78009452561755
"166",0.306122448979592,134.336734693878,1.78009452561755
"167",0.326530612244898,134.336734693878,1.78009452561755
"168",0.346938775510204,134.336734693878,1.78009452561755
"169",0.36734693877551,134.336734693878,1.78009452561755
"170",0.387755102040816,134.336734693878,1.78009452561755
"171",0.408163265306122,134.336734693878,1.78009452561755
"172",0.428571428571429,134.336734693878,1.78009452561755
"173",0.448979591836735,134.336734693878,1.78009452561755
"174",0.469387755102041,134.336734693878,1.78009452561755
"175",0.489795918367347,134.336734693878,1.78009452561755
"176",0.510204081632653,134.336734693878,1.78088921351182
"177",0.530612244897959,134.336734693878,1.78088921351182
"178",0.551020408163265,134.336734693878,1.78088921351182
"179",0.571428571428571,134.336734693878,1.78088921351182
"180",0.591836734693878,134.336734693878,1.78088921351182
"181",0.612244897959184,134.336734693878,1.78088921351182
"182",0.63265306122449,134.336734693878,1.78088921351182
"183",0.653061224489796,134.336734693878,1.78088921351182
"184",0.673469387755102,134.336734693878,1.78088921351182
"185",0.693877551020408,134.336734693878,1.78088921351182
"186",0.714285714285714,134.336734693878,1.78088921351182
"187",0.73469387755102,134.336734693878,1.78088921351182
"188",0.755102040816326,134.336734693878,1.78088921351182
"189",0.775510204081633,134.336734693878,1.78088921351182
"190",0.795918367346939,134.336734693878,1.78088921351182
"191",0.816326530612245,134.336734693878,1.78088921351182
"192",0.836734693877551,134.336734693878,1.78088921351182
"193",0.857142857142857,134.336734693878,1.78088921351182
"194",0.877551020408163,134.336734693878,1.78088921351182
"195",0.897959183673469,134.336734693878,1.78088921351182
"196",0.918367346938775,134.336734693878,1.78088921351182
"197",0.938775510204082,134.336734693878,1.78088921351182
"198",0.959183673469388,134.336734693878,1.78088921351182
"199",0.979591836734694,134.336734693878,1.78088921351182
"200",1,134.336734693878,1.78088921351182
"201",0,168.048979591837,1.69391561171941
"202",0.0204081632653061,168.048979591837,1.69391561171941
"203",0.0408163265306122,168.048979591837,1.69391561171941
"204",0.0612244897959184,168.048979591837,1.69391561171941
"205",0.0816326530612245,168.048979591837,1.69391561171941
"206",0.102040816326531,168.048979591837,1.69391561171941
"207",0.122448979591837,168.048979591837,1.69391561171941
"208",0.142857142857143,168.048979591837,1.69391561171941
"209",0.163265306122449,168.048979591837,1.69391561171941
"210",0.183673469387755,168.048979591837,1.69391561171941
"211",0.204081632653061,168.048979591837,1.69391561171941
"212",0.224489795918367,168.048979591837,1.69391561171941
"213",0.244897959183673,168.048979591837,1.69391561171941
"214",0.26530612244898,168.048979591837,1.69391561171941
"215",0.285714285714286,168.048979591837,1.69391561171941
"216",0.306122448979592,168.048979591837,1.69391561171941
"217",0.326530612244898,168.048979591837,1.69391561171941
"218",0.346938775510204,168.048979591837,1.69391561171941
"219",0.36734693877551,168.048979591837,1.69391561171941
"220",0.387755102040816,168.048979591837,1.69391561171941
"221",0.408163265306122,168.048979591837,1.69391561171941
"222",0.428571428571429,168.048979591837,1.69391561171941
"223",0.448979591836735,168.048979591837,1.69391561171941
"224",0.469387755102041,168.048979591837,1.69391561171941
"225",0.489795918367347,168.048979591837,1.69391561171941
"226",0.510204081632653,168.048979591837,1.70884124296145
"227",0.530612244897959,168.048979591837,1.70884124296145
"228",0.551020408163265,168.048979591837,1.70884124296145
"229",0.571428571428571,168.048979591837,1.70884124296145
"230",0.591836734693878,168.048979591837,1.70884124296145
"231",0.612244897959184,168.048979591837,1.70884124296145
"232",0.63265306122449,168.048979591837,1.70884124296145
"233",0.653061224489796,168.048979591837,1.70884124296145
"234",0.673469387755102,168.048979591837,1.70884124296145
"235",0.693877551020408,168.048979591837,1.70884124296145
"236",0.714285714285714,168.048979591837,1.70884124296145
"237",0.73469387755102,168.048979591837,1.70884124296145
"238",0.755102040816326,168.048979591837,1.70884124296145
"239",0.775510204081633,168.048979591837,1.70884124296145
"240",0.795918367346939,168.048979591837,1.70884124296145
"241",0.816326530612245,168.048979591837,1.70884124296145
"242",0.836734693877551,168.048979591837,1.70884124296145
"243",0.857142857142857,168.048979591837,1.70884124296145
"244",0.877551020408163,168.048979591837,1.70884124296145
"245",0.897959183673469,168.048979591837,1.70884124296145
"246",0.918367346938775,168.048979591837,1.70884124296145
"247",0.938775510204082,168.048979591837,1.70884124296145
"248",0.959183673469388,168.048979591837,1.70884124296145
"249",0.979591836734694,168.048979591837,1.70884124296145
"250",1,168.048979591837,1.70884124296145
"251",0,201.761224489796,1.54415301561734
"252",0.0204081632653061,201.761224489796,1.54415301561734
"253",0.0408163265306122,201.761224489796,1.54415301561734
"254",0.0612244897959184,201.761224489796,1.54415301561734
"255",0.0816326530612245,201.761224489796,1.54415301561734
"256",0.102040816326531,201.761224489796,1.54415301561734
"257",0.122448979591837,201.761224489796,1.54415301561734
"258",0.142857142857143,201.761224489796,1.54415301561734
"259",0.163265306122449,201.761224489796,1.54415301561734
"260",0.183673469387755,201.761224489796,1.54415301561734
"261",0.204081632653061,201.761224489796,1.54415301561734
"262",0.224489795918367,201.761224489796,1.54415301561734
"263",0.244897959183673,201.761224489796,1.54415301561734
"264",0.26530612244898,201.761224489796,1.54415301561734
"265",0.285714285714286,201.761224489796,1.54415301561734
"266",0.306122448979592,201.761224489796,1.54415301561734
"267",0.326530612244898,201.761224489796,1.54415301561734
"268",0.346938775510204,201.761224489796,1.54415301561734
"269",0.36734693877551,201.761224489796,1.54415301561734
"270",0.387755102040816,201.761224489796,1.54415301561734
"271",0.408163265306122,201.761224489796,1.54415301561734
"272",0.428571428571429,201.761224489796,1.54415301561734
"273",0.448979591836735,201.761224489796,1.54415301561734
"274",0.469387755102041,201.761224489796,1.54415301561734
"275",0.489795918367347,201.761224489796,1.54415301561734
"276",0.510204081632653,201.761224489796,1.60292998882495
"277",0.530612244897959,201.761224489796,1.60292998882495
"278",0.551020408163265,201.761224489796,1.60292998882495
"279",0.571428571428571,201.761224489796,1.60292998882495
"280",0.591836734693878,201.761224489796,1.60292998882495
"281",0.612244897959184,201.761224489796,1.60292998882495
"282",0.63265306122449,201.761224489796,1.60292998882495
"283",0.653061224489796,201.761224489796,1.60292998882495
"284",0.673469387755102,201.761224489796,1.60292998882495
"285",0.693877551020408,201.761224489796,1.60292998882495
"286",0.714285714285714,201.761224489796,1.60292998882495
"287",0.73469387755102,201.761224489796,1.60292998882495
"288",0.755102040816326,201.761224489796,1.60292998882495
"289",0.775510204081633,201.761224489796,1.60292998882495
"290",0.795918367346939,201.761224489796,1.60292998882495
"291",0.816326530612245,201.761224489796,1.60292998882495
"292",0.836734693877551,201.761224489796,1.60292998882495
"293",0.857142857142857,201.761224489796,1.60292998882495
"294",0.877551020408163,201.761224489796,1.60292998882495
"295",0.897959183673469,201.761224489796,1.60292998882495
"296",0.918367346938775,201.761224489796,1.60292998882495
"297",0.938775510204082,201.761224489796,1.60292998882495
"298",0.959183673469388,201.761224489796,1.60292998882495
"299",0.979591836734694,201.761224489796,1.60292998882495
"300",1,201.761224489796,1.60292998882495
"301",0,235.473469387755,1.44023092815443
"302",0.0204081632653061,235.473469387755,1.44023092815443
"303",0.0408163265306122,235.473469387755,1.44023092815443
"304",0.0612244897959184,235.473469387755,1.44023092815443
"305",0.0816326530612245,235.473469387755,1.44023092815443
"306",0.102040816326531,235.473469387755,1.44023092815443
"307",0.122448979591837,235.473469387755,1.44023092815443
"308",0.142857142857143,235.473469387755,1.44023092815443
"309",0.163265306122449,235.473469387755,1.44023092815443
"310",0.183673469387755,235.473469387755,1.44023092815443
"311",0.204081632653061,235.473469387755,1.44023092815443
"312",0.224489795918367,235.473469387755,1.44023092815443
"313",0.244897959183673,235.473469387755,1.44023092815443
"314",0.26530612244898,235.473469387755,1.44023092815443
"315",0.285714285714286,235.473469387755,1.44023092815443
"316",0.306122448979592,235.473469387755,1.44023092815443
"317",0.326530612244898,235.473469387755,1.44023092815443
"318",0.346938775510204,235.473469387755,1.44023092815443
"319",0.36734693877551,235.473469387755,1.44023092815443
"320",0.387755102040816,235.473469387755,1.44023092815443
"321",0.408163265306122,235.473469387755,1.44023092815443
"322",0.428571428571429,235.473469387755,1.44023092815443
"323",0.448979591836735,235.473469387755,1.44023092815443
"324",0.469387755102041,235.473469387755,1.44023092815443
"325",0.489795918367347,235.473469387755,1.44023092815443
"326",0.510204081632653,235.473469387755,1.53958161071529
"327",0.530612244897959,235.473469387755,1.53958161071529
"328",0.551020408163265,235.473469387755,1.53958161071529
"329",0.571428571428571,235.473469387755,1.53958161071529
"330",0.591836734693878,235.473469387755,1.53958161071529
"331",0.612244897959184,235.473469387755,1.53958161071529
"332",0.63265306122449,235.473469387755,1.53958161071529
"333",0.653061224489796,235.473469387755,1.53958161071529
"334",0.673469387755102,235.473469387755,1.53958161071529
"335",0.693877551020408,235.473469387755,1.53958161071529
"336",0.714285714285714,235.473469387755,1.53958161071529
"337",0.73469387755102,235.473469387755,1.53958161071529
"338",0.755102040816326,235.473469387755,1.53958161071529
"339",0.775510204081633,235.473469387755,1.53958161071529
"340",0.795918367346939,235.473469387755,1.53958161071529
"341",0.816326530612245,235.473469387755,1.53958161071529
"342",0.836734693877551,235.473469387755,1.53958161071529
"343",0.857142857142857,235.473469387755,1.53958161071529
"344",0.877551020408163,235.473469387755,1.53958161071529
"345",0.897959183673469,235.473469387755,1.53958161071529
"346",0.918367346938775,235.473469387755,1.53958161071529
"347",0.938775510204082,235.473469387755,1.53958161071529
"348",0.959183673469388,235.473469387755,1.53958161071529
"349",0.979591836734694,235.473469387755,1.53958161071529
"350",1,235.473469387755,1.53958161071529
"351",0,269.185714285714,1.68255837298985
"352",0.0204081632653061,269.185714285714,1.68255837298985
"353",0.0408163265306122,269.185714285714,1.68255837298985
"354",0.0612244897959184,269.185714285714,1.68255837298985
"355",0.0816326530612245,269.185714285714,1.68255837298985
"356",0.102040816326531,269.185714285714,1.68255837298985
"357",0.122448979591837,269.185714285714,1.68255837298985
"358",0.142857142857143,269.185714285714,1.68255837298985
"359",0.163265306122449,269.185714285714,1.68255837298985
"360",0.183673469387755,269.185714285714,1.68255837298985
"361",0.204081632653061,269.185714285714,1.68255837298985
"362",0.224489795918367,269.185714285714,1.68255837298985
"363",0.244897959183673,269.185714285714,1.68255837298985
"364",0.26530612244898,269.185714285714,1.68255837298985
"365",0.285714285714286,269.185714285714,1.68255837298985
"366",0.306122448979592,269.185714285714,1.68255837298985
"367",0.326530612244898,269.185714285714,1.68255837298985
"368",0.346938775510204,269.185714285714,1.68255837298985
"369",0.36734693877551,269.185714285714,1.68255837298985
"370",0.387755102040816,269.185714285714,1.68255837298985
"371",0.408163265306122,269.185714285714,1.68255837298985
"372",0.428571428571429,269.185714285714,1.68255837298985
"373",0.448979591836735,269.185714285714,1.68255837298985
"374",0.469387755102041,269.185714285714,1.68255837298985
"375",0.489795918367347,269.185714285714,1.68255837298985
"376",0.510204081632653,269.185714285714,1.79862275644296
"377",0.530612244897959,269.185714285714,1.79862275644296
"378",0.551020408163265,269.185714285714,1.79862275644296
"379",0.571428571428571,269.185714285714,1.79862275644296
"380",0.591836734693878,269.185714285714,1.79862275644296
"381",0.612244897959184,269.185714285714,1.79862275644296
"382",0.63265306122449,269.185714285714,1.79862275644296
"383",0.653061224489796,269.185714285714,1.79862275644296
"384",0.673469387755102,269.185714285714,1.79862275644296
"385",0.693877551020408,269.185714285714,1.79862275644296
"386",0.714285714285714,269.185714285714,1.79862275644296
"387",0.73469387755102,269.185714285714,1.79862275644296
"388",0.755102040816326,269.185714285714,1.79862275644296
"389",0.775510204081633,269.185714285714,1.79862275644296
"390",0.795918367346939,269.185714285714,1.79862275644296
"391",0.816326530612245,269.185714285714,1.79862275644296
"392",0.836734693877551,269.185714285714,1.79862275644296
"393",0.857142857142857,269.185714285714,1.79862275644296
"394",0.877551020408163,269.185714285714,1.79862275644296
"395",0.897959183673469,269.185714285714,1.79862275644296
"396",0.918367346938775,269.185714285714,1.79862275644296
"397",0.938775510204082,269.185714285714,1.79862275644296
"398",0.959183673469388,269.185714285714,1.79862275644296
"399",0.979591836734694,269.185714285714,1.79862275644296
"400",1,269.185714285714,1.79862275644296
"401",0,302.897959183673,1.61788456124811
"402",0.0204081632653061,302.897959183673,1.61788456124811
"403",0.0408163265306122,302.897959183673,1.61788456124811
"404",0.0612244897959184,302.897959183673,1.61788456124811
"405",0.0816326530612245,302.897959183673,1.61788456124811
"406",0.102040816326531,302.897959183673,1.61788456124811
"407",0.122448979591837,302.897959183673,1.61788456124811
"408",0.142857142857143,302.897959183673,1.61788456124811
"409",0.163265306122449,302.897959183673,1.61788456124811
"410",0.183673469387755,302.897959183673,1.61788456124811
"411",0.204081632653061,302.897959183673,1.61788456124811
"412",0.224489795918367,302.897959183673,1.61788456124811
"413",0.244897959183673,302.897959183673,1.61788456124811
"414",0.26530612244898,302.897959183673,1.61788456124811
"415",0.285714285714286,302.897959183673,1.61788456124811
"416",0.306122448979592,302.897959183673,1.61788456124811
"417",0.326530612244898,302.897959183673,1.61788456124811
"418",0.346938775510204,302.897959183673,1.61788456124811
"419",0.36734693877551,302.897959183673,1.61788456124811
"420",0.387755102040816,302.897959183673,1.61788456124811
"421",0.408163265306122,302.897959183673,1.61788456124811
"422",0.428571428571429,302.897959183673,1.61788456124811
"423",0.448979591836735,302.897959183673,1.61788456124811
"424",0.469387755102041,302.897959183673,1.61788456124811
"425",0.489795918367347,302.897959183673,1.61788456124811
"426",0.510204081632653,302.897959183673,1.73394894470123
"427",0.530612244897959,302.897959183673,1.73394894470123
"428",0.551020408163265,302.897959183673,1.73394894470123
"429",0.571428571428571,302.897959183673,1.73394894470123
"430",0.591836734693878,302.897959183673,1.73394894470123
"431",0.612244897959184,302.897959183673,1.73394894470123
"432",0.63265306122449,302.897959183673,1.73394894470123
"433",0.653061224489796,302.897959183673,1.73394894470123
"434",0.673469387755102,302.897959183673,1.73394894470123
"435",0.693877551020408,302.897959183673,1.73394894470123
"436",0.714285714285714,302.897959183673,1.73394894470123
"437",0.73469387755102,302.897959183673,1.73394894470123
"438",0.755102040816326,302.897959183673,1.73394894470123
"439",0.775510204081633,302.897959183673,1.73394894470123
"440",0.795918367346939,302.897959183673,1.73394894470123
"441",0.816326530612245,302.897959183673,1.73394894470123
"442",0.836734693877551,302.897959183673,1.73394894470123
"443",0.857142857142857,302.897959183673,1.73394894470123
"444",0.877551020408163,302.897959183673,1.73394894470123
"445",0.897959183673469,302.897959183673,1.73394894470123
"446",0.918367346938775,302.897959183673,1.73394894470123
"447",0.938775510204082,302.897959183673,1.73394894470123
"448",0.959183673469388,302.897959183673,1.73394894470123
"449",0.979591836734694,302.897959183673,1.73394894470123
"450",1,302.897959183673,1.73394894470123
"451",0,336.610204081633,1.61235434875715
"452",0.0204081632653061,336.610204081633,1.61235434875715
"453",0.0408163265306122,336.610204081633,1.61235434875715
"454",0.0612244897959184,336.610204081633,1.61235434875715
"455",0.0816326530612245,336.610204081633,1.61235434875715
"456",0.102040816326531,336.610204081633,1.61235434875715
"457",0.122448979591837,336.610204081633,1.61235434875715
"458",0.142857142857143,336.610204081633,1.61235434875715
"459",0.163265306122449,336.610204081633,1.61235434875715
"460",0.183673469387755,336.610204081633,1.61235434875715
"461",0.204081632653061,336.610204081633,1.61235434875715
"462",0.224489795918367,336.610204081633,1.61235434875715
"463",0.244897959183673,336.610204081633,1.61235434875715
"464",0.26530612244898,336.610204081633,1.61235434875715
"465",0.285714285714286,336.610204081633,1.61235434875715
"466",0.306122448979592,336.610204081633,1.61235434875715
"467",0.326530612244898,336.610204081633,1.61235434875715
"468",0.346938775510204,336.610204081633,1.61235434875715
"469",0.36734693877551,336.610204081633,1.61235434875715
"470",0.387755102040816,336.610204081633,1.61235434875715
"471",0.408163265306122,336.610204081633,1.61235434875715
"472",0.428571428571429,336.610204081633,1.61235434875715
"473",0.448979591836735,336.610204081633,1.61235434875715
"474",0.469387755102041,336.610204081633,1.61235434875715
"475",0.489795918367347,336.610204081633,1.61235434875715
"476",0.510204081632653,336.610204081633,1.72841873221026
"477",0.530612244897959,336.610204081633,1.72841873221026
"478",0.551020408163265,336.610204081633,1.72841873221026
"479",0.571428571428571,336.610204081633,1.72841873221026
"480",0.591836734693878,336.610204081633,1.72841873221026
"481",0.612244897959184,336.610204081633,1.72841873221026
"482",0.63265306122449,336.610204081633,1.72841873221026
"483",0.653061224489796,336.610204081633,1.72841873221026
"484",0.673469387755102,336.610204081633,1.72841873221026
"485",0.693877551020408,336.610204081633,1.72841873221026
"486",0.714285714285714,336.610204081633,1.72841873221026
"487",0.73469387755102,336.610204081633,1.72841873221026
"488",0.755102040816326,336.610204081633,1.72841873221026
"489",0.775510204081633,336.610204081633,1.72841873221026
"490",0.795918367346939,336.610204081633,1.72841873221026
"491",0.816326530612245,336.610204081633,1.72841873221026
"492",0.836734693877551,336.610204081633,1.72841873221026
"493",0.857142857142857,336.610204081633,1.72841873221026
"494",0.877551020408163,336.610204081633,1.72841873221026
"495",0.897959183673469,336.610204081633,1.72841873221026
"496",0.918367346938775,336.610204081633,1.72841873221026
"497",0.938775510204082,336.610204081633,1.72841873221026
"498",0.959183673469388,336.610204081633,1.72841873221026
"499",0.979591836734694,336.610204081633,1.72841873221026
"500",1,336.610204081633,1.72841873221026
"501",0,370.322448979592,1.61839333284004
"502",0.0204081632653061,370.322448979592,1.61839333284004
"503",0.0408163265306122,370.322448979592,1.61839333284004
"504",0.0612244897959184,370.322448979592,1.61839333284004
"505",0.0816326530612245,370.322448979592,1.61839333284004
"506",0.102040816326531,370.322448979592,1.61839333284004
"507",0.122448979591837,370.322448979592,1.61839333284004
"508",0.142857142857143,370.322448979592,1.61839333284004
"509",0.163265306122449,370.322448979592,1.61839333284004
"510",0.183673469387755,370.322448979592,1.61839333284004
"511",0.204081632653061,370.322448979592,1.61839333284004
"512",0.224489795918367,370.322448979592,1.61839333284004
"513",0.244897959183673,370.322448979592,1.61839333284004
"514",0.26530612244898,370.322448979592,1.61839333284004
"515",0.285714285714286,370.322448979592,1.61839333284004
"516",0.306122448979592,370.322448979592,1.61839333284004
"517",0.326530612244898,370.322448979592,1.61839333284004
"518",0.346938775510204,370.322448979592,1.61839333284004
"519",0.36734693877551,370.322448979592,1.61839333284004
"520",0.387755102040816,370.322448979592,1.61839333284004
"521",0.408163265306122,370.322448979592,1.61839333284004
"522",0.428571428571429,370.322448979592,1.61839333284004
"523",0.448979591836735,370.322448979592,1.61839333284004
"524",0.469387755102041,370.322448979592,1.61839333284004
"525",0.489795918367347,370.322448979592,1.61839333284004
"526",0.510204081632653,370.322448979592,1.73445771629316
"527",0.530612244897959,370.322448979592,1.73445771629316
"528",0.551020408163265,370.322448979592,1.73445771629316
"529",0.571428571428571,370.322448979592,1.73445771629316
"530",0.591836734693878,370.322448979592,1.73445771629316
"531",0.612244897959184,370.322448979592,1.73445771629316
"532",0.63265306122449,370.322448979592,1.73445771629316
"533",0.653061224489796,370.322448979592,1.73445771629316
"534",0.673469387755102,370.322448979592,1.73445771629316
"535",0.693877551020408,370.322448979592,1.73445771629316
"536",0.714285714285714,370.322448979592,1.73445771629316
"537",0.73469387755102,370.322448979592,1.73445771629316
"538",0.755102040816326,370.322448979592,1.73445771629316
"539",0.775510204081633,370.322448979592,1.73445771629316
"540",0.795918367346939,370.322448979592,1.73445771629316
"541",0.816326530612245,370.322448979592,1.73445771629316
"542",0.836734693877551,370.322448979592,1.73445771629316
"543",0.857142857142857,370.322448979592,1.73445771629316
"544",0.877551020408163,370.322448979592,1.73445771629316
