"","ppt_week","elevation_m","Predicted"
"556",2.75928571428571,3113.38775510204,1.48713846837048
"557",3.31114285714286,3113.38775510204,1.48713846837048
"558",3.863,3113.38775510204,1.45702454624587
"559",4.41485714285714,3113.38775510204,1.4984887651164
"560",4.96671428571429,3113.38775510204,1.41804415284421
"561",5.51857142857143,3113.38775510204,1.38803655061008
"562",6.07042857142857,3113.38775510204,1.27457215525394
"563",6.62228571428571,3113.38775510204,1.21803598397862
"564",7.17414285714286,3113.38775510204,1.21803598397862
"565",7.726,3113.38775510204,1.23857637960358
"566",8.27785714285714,3113.38775510204,1.23857637960358
"567",8.82971428571429,3113.38775510204,1.1844119105358
"568",9.38157142857143,3113.38775510204,1.1171073910618
"569",9.93342857142857,3113.38775510204,1.1171073910618
"570",10.4852857142857,3113.38775510204,1.13283485415917
"571",11.0371428571429,3113.38775510204,1.13283485415917
"572",11.589,3113.38775510204,1.13283485415917
"573",12.1408571428571,3113.38775510204,1.13283485415917
"574",12.6927142857143,3113.38775510204,1.13283485415917
"575",13.2445714285714,3113.38775510204,1.13283485415917
"576",13.7964285714286,3113.38775510204,1.13283485415917
"577",14.3482857142857,3113.38775510204,1.25261764681166
"578",14.9001428571429,3113.38775510204,1.32118638196715
"579",15.452,3113.38775510204,1.32118638196715
"580",16.0038571428571,3113.38775510204,1.32118638196715
"581",16.5557142857143,3113.38775510204,1.38635946085689
"582",17.1075714285714,3113.38775510204,1.38635946085689
"583",17.6594285714286,3113.38775510204,1.46192786718591
"584",18.2112857142857,3113.38775510204,1.50652966757029
"585",18.7631428571429,3113.38775510204,1.58682180471622
"586",19.315,3113.38775510204,1.58682180471622
"587",19.8668571428571,3113.38775510204,1.58682180471622
"588",20.4187142857143,3113.38775510204,1.58682180471622
"589",20.9705714285714,3113.38775510204,1.58682180471622
"590",21.5224285714286,3113.38775510204,1.58682180471622
"591",22.0742857142857,3113.38775510204,1.58682180471622
"592",22.6261428571429,3113.38775510204,1.58682180471622
