"","tmean_day","lake_perc_area","Predicted"
"204",6.28028571428571,1.28081632653061,0.880730119195515
"205",6.50071428571429,1.28081632653061,0.880730119195515
"206",6.72114285714286,1.28081632653061,0.880730119195515
"207",6.94157142857143,1.28081632653061,0.880730119195515
"208",7.162,1.28081632653061,0.880730119195515
"209",7.38242857142857,1.28081632653061,0.880730119195515
"210",7.60285714285714,1.28081632653061,0.880730119195515
"211",7.82328571428571,1.28081632653061,0.880730119195515
"212",8.04371428571429,1.28081632653061,0.880730119195515
"213",8.26414285714286,1.28081632653061,0.880730119195515
"214",8.48457142857143,1.28081632653061,0.880730119195515
"215",8.705,1.28081632653061,0.880730119195515
"216",8.92542857142857,1.28081632653061,0.880730119195515
"217",9.14585714285714,1.28081632653061,0.880730119195515
"218",9.36628571428571,1.28081632653061,0.880730119195515
"219",9.58671428571429,1.28081632653061,0.880730119195515
"220",9.80714285714286,1.28081632653061,0.905940420258819
"221",10.0275714285714,1.28081632653061,0.905940420258819
"222",10.248,1.28081632653061,0.905940420258819
"223",10.4684285714286,1.28081632653061,0.905940420258819
"224",10.6888571428571,1.28081632653061,0.905940420258819
"225",10.9092857142857,1.28081632653061,0.905940420258819
"226",11.1297142857143,1.28081632653061,0.936224601744314
"227",11.3501428571429,1.28081632653061,0.988705573588137
"228",11.5705714285714,1.28081632653061,1.00879099046119
"229",11.791,1.28081632653061,1.00879099046119
"230",12.0114285714286,1.28081632653061,1.00879099046119
"231",12.2318571428571,1.28081632653061,1.00879099046119
"232",12.4522857142857,1.28081632653061,1.00879099046119
"233",12.6727142857143,1.28081632653061,1.05103910186049
"234",12.8931428571429,1.28081632653061,1.05103910186049
"235",13.1135714285714,1.28081632653061,1.04021739350141
"236",13.334,1.28081632653061,0.942823336212567
"237",13.5544285714286,1.28081632653061,0.942823336212567
"238",13.7748571428571,1.28081632653061,0.942823336212567
"239",13.9952857142857,1.28081632653061,0.918690574900259
"240",14.2157142857143,1.28081632653061,0.918690574900259
"241",14.4361428571429,1.28081632653061,0.918690574900259
"242",14.6565714285714,1.28081632653061,0.918690574900259
"243",14.877,1.28081632653061,0.918690574900259
"244",15.0974285714286,1.28081632653061,0.918690574900259
"245",15.3178571428571,1.28081632653061,0.918690574900259
"246",15.5382857142857,1.28081632653061,0.918690574900259
"247",15.7587142857143,1.28081632653061,0.918690574900259
"248",15.9791428571429,1.28081632653061,0.918690574900259
"249",16.1995714285714,1.28081632653061,0.918690574900259
"250",16.42,1.28081632653061,0.918690574900259
"251",5.619,1.48102040816327,0.899439151487263
"252",5.83942857142857,1.48102040816327,0.899439151487263
"253",6.05985714285714,1.48102040816327,0.899439151487263
"254",6.28028571428571,1.48102040816327,0.899439151487263
"255",6.50071428571429,1.48102040816327,0.899439151487263
"256",6.72114285714286,1.48102040816327,0.899439151487263
"257",6.94157142857143,1.48102040816327,0.899439151487263
"258",7.162,1.48102040816327,0.899439151487263
"259",7.38242857142857,1.48102040816327,0.899439151487263
"260",7.60285714285714,1.48102040816327,0.899439151487263
"261",7.82328571428571,1.48102040816327,0.899439151487263
"262",8.04371428571429,1.48102040816327,0.899439151487263
"263",8.26414285714286,1.48102040816327,0.899439151487263
"264",8.48457142857143,1.48102040816327,0.899439151487263
"265",8.705,1.48102040816327,0.899439151487263
"266",8.92542857142857,1.48102040816327,0.899439151487263
"267",9.14585714285714,1.48102040816327,0.899439151487263
"268",9.36628571428571,1.48102040816327,0.899439151487263
